index,reaccion,correct,error,anger,sensation,emotional,sociability,motivacion
111,460,1,0,38,84,71,80,60
117,357,1,0,38,84,71,80,60
127,435,1,0,38,84,71,80,60
133,457,1,0,38,84,71,80,60
135,387,1,0,38,84,71,80,60
143,356,1,0,38,84,71,80,60
149,383,1,0,38,84,71,80,60
181,391,1,0,38,84,71,80,60
187,378,1,0,38,84,71,80,60
191,355,1,0,38,84,71,80,60
197,358,1,0,38,84,71,80,60
211,321,1,0,38,84,71,80,60
215,382,1,0,38,84,71,80,60
217,296,1,0,38,84,71,80,60
223,384,1,0,38,84,71,80,60
237,342,1,0,38,84,71,80,60
251,295,1,0,38,84,71,80,60
263,365,1,0,38,84,71,80,60
279,384,1,0,38,84,71,80,60
281,338,1,0,38,84,71,80,60
283,413,1,0,38,84,71,80,60
295,319,1,0,38,84,71,80,60
297,459,1,0,38,84,71,80,60
299,311,1,0,38,84,71,80,60
11,422,1,0,38,84,71,80,60
17,486,1,0,38,84,71,80,60
23,442,1,0,38,84,71,80,60
27,452,1,0,38,84,71,80,60
31,424,1,0,38,84,71,80,60
45,425,1,0,38,84,71,80,60
51,418,1,0,38,84,71,80,60
55,365,1,0,38,84,71,80,60
67,390,1,0,38,84,71,80,60
71,462,1,0,38,84,71,80,60
73,596,1,0,38,84,71,80,60
89,377,1,0,38,84,71,80,60
93,373,1,0,38,84,71,80,60
97,466,1,0,38,84,71,80,60
101,635,1,0,38,84,71,80,60
111,460,1,0,38,84,71,80,60
117,357,1,0,38,84,71,80,60
127,435,1,0,38,84,71,80,60
133,457,1,0,38,84,71,80,60
135,387,1,0,38,84,71,80,60
143,356,1,0,38,84,71,80,60
149,383,1,0,38,84,71,80,60
181,391,1,0,38,84,71,80,60
187,378,1,0,38,84,71,80,60
191,355,1,0,38,84,71,80,60
197,358,1,0,38,84,71,80,60
211,321,1,0,38,84,71,80,60
215,382,1,0,38,84,71,80,60
217,296,1,0,38,84,71,80,60
223,384,1,0,38,84,71,80,60
237,342,1,0,38,84,71,80,60
251,295,1,0,38,84,71,80,60
263,365,1,0,38,84,71,80,60
279,384,1,0,38,84,71,80,60
281,338,1,0,38,84,71,80,60
283,413,1,0,38,84,71,80,60
295,319,1,0,38,84,71,80,60
297,459,1,0,38,84,71,80,60
299,311,1,0,38,84,71,80,60
0,1326,0,0,38,84,71,80,60
1,497,0,0,38,84,71,80,60
2,669,0,2,38,84,71,80,60
3,460,0,1,38,84,71,80,60
4,407,0,1,38,84,71,80,60
5,536,0,2,38,84,71,80,60
6,593,0,0,38,84,71,80,60
7,273,0,3,38,84,71,80,60
8,327,0,3,38,84,71,80,60
9,478,0,3,38,84,71,80,60
10,352,0,3,38,84,71,80,60
11,230,0,2,38,84,71,80,60
12,285,0,3,38,84,71,80,60
13,250,0,3,38,84,71,80,60
14,215,0,3,38,84,71,80,60
15,138,0,2,38,84,71,80,60
16,442,0,0,38,84,71,80,60
17,525,0,0,38,84,71,80,60
18,1137,0,0,38,84,71,80,60
19,274,0,0,38,84,71,80,60
20,357,0,1,38,84,71,80,60
21,296,0,1,38,84,71,80,60
22,742,0,0,38,84,71,80,60
23,227,0,0,38,84,71,80,60
24,617,0,0,38,84,71,80,60
25,200,0,0,38,84,71,80,60
26,212,0,3,38,84,71,80,60
27,176,0,3,38,84,71,80,60
28,728,0,0,38,84,71,80,60
29,1146,0,0,38,84,71,80,60
30,390,0,0,38,84,71,80,60
31,554,0,0,38,84,71,80,60
32,200,0,0,38,84,71,80,60
33,225,0,0,38,84,71,80,60
34,969,0,0,38,84,71,80,60
35,1740,0,1,38,84,71,80,60
36,882,0,2,38,84,71,80,60
37,307,0,0,38,84,71,80,60
0,1869,1,0,38,84,71,80,60
1,1889,1,0,38,84,71,80,60
2,1601,1,0,38,84,71,80,60
3,1470,1,0,38,84,71,80,60
4,1505,1,0,38,84,71,80,60
5,2747,1,0,38,84,71,80,60
6,1513,1,0,38,84,71,80,60
7,1434,1,0,38,84,71,80,60
8,1605,1,0,38,84,71,80,60
9,1603,1,0,38,84,71,80,60
10,1440,1,0,38,84,71,80,60
11,1470,1,0,38,84,71,80,60
12,1452,1,0,38,84,71,80,60
13,1760,1,0,38,84,71,80,60
14,1529,1,0,38,84,71,80,60
15,1372,1,0,38,84,71,80,60
16,1401,1,0,38,84,71,80,60
17,1502,1,0,38,84,71,80,60
18,1450,1,0,38,84,71,80,60
19,1471,1,0,38,84,71,80,60
20,1635,1,0,38,84,71,80,60
21,1372,1,0,38,84,71,80,60
22,1376,1,0,38,84,71,80,60
23,1431,1,0,38,84,71,80,60
24,1407,1,0,38,84,71,80,60
25,1267,1,0,38,84,71,80,60
26,1495,1,0,38,84,71,80,60
27,1437,1,0,38,84,71,80,60
28,1360,1,0,38,84,71,80,60
29,1430,1,0,38,84,71,80,60
30,1416,1,0,38,84,71,80,60
31,1367,1,0,38,84,71,80,60
32,1488,1,0,38,84,71,80,60
33,1471,1,0,38,84,71,80,60
34,1475,1,0,38,84,71,80,60
35,1344,1,0,38,84,71,80,60
36,1528,1,0,38,84,71,80,60
37,1347,1,0,38,84,71,80,60
38,1413,1,0,38,84,71,80,60
39,1621,1,0,38,84,71,80,60
40,1500,1,0,38,84,71,80,60
41,1698,1,0,38,84,71,80,60
42,1465,1,0,38,84,71,80,60
43,1466,1,0,38,84,71,80,60
44,1373,1,0,38,84,71,80,60
45,1612,1,0,38,84,71,80,60
46,1435,1,0,38,84,71,80,60
1,457,1,0,30,64,60,55,27
5,336,1,0,30,64,60,55,27
6,388,1,0,30,64,60,55,27
9,356,1,0,30,64,60,55,27
10,379,1,0,30,64,60,55,27
12,323,1,0,30,64,60,55,27
13,326,1,0,30,64,60,55,27
26,370,1,0,30,64,60,55,27
30,321,1,0,30,64,60,55,27
35,354,1,0,30,64,60,55,27
36,349,1,0,30,64,60,55,27
40,374,1,0,30,64,60,55,27
52,356,1,0,30,64,60,55,27
65,360,1,0,30,64,60,55,27
67,446,1,0,30,64,60,55,27
68,350,1,0,30,64,60,55,27
88,375,1,0,30,64,60,55,27
91,321,1,0,30,64,60,55,27
102,380,1,0,30,64,60,55,27
109,403,0,0,30,64,60,55,27
116,397,1,0,30,64,60,55,27
124,444,1,0,30,64,60,55,27
125,472,1,0,30,64,60,55,27
127,406,1,0,30,64,60,55,27
130,416,1,0,30,64,60,55,27
142,376,1,0,30,64,60,55,27
145,414,1,0,30,64,60,55,27
146,453,1,0,30,64,60,55,27
149,500,1,0,30,64,60,55,27
150,426,1,0,30,64,60,55,27
165,507,1,0,30,64,60,55,27
168,408,1,0,30,64,60,55,27
170,430,1,0,30,64,60,55,27
173,443,1,0,30,64,60,55,27
178,379,1,0,30,64,60,55,27
180,400,1,0,30,64,60,55,27
186,382,1,0,30,64,60,55,27
189,454,1,0,30,64,60,55,27
192,355,1,0,30,64,60,55,27
202,352,1,0,30,64,60,55,27
214,395,1,0,30,64,60,55,27
219,463,1,0,30,64,60,55,27
222,422,1,0,30,64,60,55,27
223,453,1,0,30,64,60,55,27
233,419,1,0,30,64,60,55,27
234,386,1,0,30,64,60,55,27
238,443,1,0,30,64,60,55,27
239,369,1,0,30,64,60,55,27
241,374,1,0,30,64,60,55,27
250,407,1,0,30,64,60,55,27
254,445,1,0,30,64,60,55,27
258,383,1,0,30,64,60,55,27
268,386,1,0,30,64,60,55,27
269,374,1,0,30,64,60,55,27
280,397,1,0,30,64,60,55,27
285,405,1,0,30,64,60,55,27
286,412,1,0,30,64,60,55,27
289,398,1,0,30,64,60,55,27
294,379,1,0,30,64,60,55,27
299,411,1,0,30,64,60,55,27
9,326,1,0,30,64,60,55,27
11,321,1,0,30,64,60,55,27
25,398,1,0,30,64,60,55,27
31,324,1,0,30,64,60,55,27
45,319,1,0,30,64,60,55,27
53,356,1,0,30,64,60,55,27
101,437,1,0,30,64,60,55,27
103,336,1,0,30,64,60,55,27
109,330,1,0,30,64,60,55,27
113,312,1,0,30,64,60,55,27
149,302,1,0,30,64,60,55,27
173,336,1,0,30,64,60,55,27
181,301,1,0,30,64,60,55,27
185,365,1,0,30,64,60,55,27
191,364,1,0,30,64,60,55,27
199,395,1,0,30,64,60,55,27
209,476,1,0,30,64,60,55,27
215,322,1,0,30,64,60,55,27
225,534,0,0,30,64,60,55,27
227,337,1,0,30,64,60,55,27
231,440,1,0,30,64,60,55,27
235,313,1,0,30,64,60,55,27
241,380,1,0,30,64,60,55,27
245,354,1,0,30,64,60,55,27
259,366,1,0,30,64,60,55,27
263,352,1,0,30,64,60,55,27
267,316,1,0,30,64,60,55,27
269,320,1,0,30,64,60,55,27
271,334,1,0,30,64,60,55,27
283,401,1,0,30,64,60,55,27
285,350,1,0,30,64,60,55,27
287,523,1,0,30,64,60,55,27
289,308,1,0,30,64,60,55,27
291,314,1,0,30,64,60,55,27
293,324,1,0,30,64,60,55,27
295,319,1,0,30,64,60,55,27
297,345,1,0,30,64,60,55,27
299,323,1,0,30,64,60,55,27
9,326,1,0,30,64,60,55,27
11,321,1,0,30,64,60,55,27
25,398,1,0,30,64,60,55,27
31,324,1,0,30,64,60,55,27
45,319,1,0,30,64,60,55,27
53,356,1,0,30,64,60,55,27
101,437,1,0,30,64,60,55,27
103,336,1,0,30,64,60,55,27
109,330,1,0,30,64,60,55,27
113,312,1,0,30,64,60,55,27
149,302,1,0,30,64,60,55,27
173,336,1,0,30,64,60,55,27
181,301,1,0,30,64,60,55,27
185,365,1,0,30,64,60,55,27
191,364,1,0,30,64,60,55,27
199,395,1,0,30,64,60,55,27
209,476,1,0,30,64,60,55,27
215,322,1,0,30,64,60,55,27
225,534,0,0,30,64,60,55,27
227,337,1,0,30,64,60,55,27
231,440,1,0,30,64,60,55,27
235,313,1,0,30,64,60,55,27
241,380,1,0,30,64,60,55,27
245,354,1,0,30,64,60,55,27
259,366,1,0,30,64,60,55,27
263,352,1,0,30,64,60,55,27
267,316,1,0,30,64,60,55,27
269,320,1,0,30,64,60,55,27
271,334,1,0,30,64,60,55,27
283,401,1,0,30,64,60,55,27
285,350,1,0,30,64,60,55,27
287,523,1,0,30,64,60,55,27
289,308,1,0,30,64,60,55,27
291,314,1,0,30,64,60,55,27
293,324,1,0,30,64,60,55,27
295,319,1,0,30,64,60,55,27
297,345,1,0,30,64,60,55,27
299,323,1,0,30,64,60,55,27
0,183,0,0,30,64,60,55,27
1,154,0,0,30,64,60,55,27
2,410,0,0,30,64,60,55,27
3,1176,0,2,30,64,60,55,27
4,222,0,3,30,64,60,55,27
5,1110,0,2,30,64,60,55,27
6,346,0,3,30,64,60,55,27
7,304,0,3,30,64,60,55,27
8,253,0,0,30,64,60,55,27
9,264,0,3,30,64,60,55,27
10,465,0,3,30,64,60,55,27
11,225,0,0,30,64,60,55,27
12,167,0,3,30,64,60,55,27
13,389,0,0,30,64,60,55,27
14,754,0,3,30,64,60,55,27
15,417,0,0,30,64,60,55,27
16,2002,0,3,30,64,60,55,27
17,695,0,2,30,64,60,55,27
18,373,0,0,30,64,60,55,27
19,304,0,3,30,64,60,55,27
20,408,0,0,30,64,60,55,27
21,679,0,2,30,64,60,55,27
22,336,0,0,30,64,60,55,27
23,5412,0,0,30,64,60,55,27
24,344,0,3,30,64,60,55,27
25,602,0,2,30,64,60,55,27
26,298,0,3,30,64,60,55,27
27,298,0,3,30,64,60,55,27
28,296,0,3,30,64,60,55,27
29,348,0,0,30,64,60,55,27
30,509,0,0,30,64,60,55,27
31,293,0,3,30,64,60,55,27
32,246,0,3,30,64,60,55,27
33,217,0,3,30,64,60,55,27
34,293,0,0,30,64,60,55,27
35,206,0,0,30,64,60,55,27
36,287,0,3,30,64,60,55,27
37,466,0,2,30,64,60,55,27
38,554,0,1,30,64,60,55,27
39,210,0,0,30,64,60,55,27
40,351,0,0,30,64,60,55,27
41,1462,0,2,30,64,60,55,27
42,350,0,0,30,64,60,55,27
43,279,0,0,30,64,60,55,27
44,271,0,0,30,64,60,55,27
45,147,0,0,30,64,60,55,27
46,1262,0,0,30,64,60,55,27
47,185,0,3,30,64,60,55,27
48,185,0,3,30,64,60,55,27
49,402,0,0,30,64,60,55,27
50,152,0,3,30,64,60,55,27
51,454,0,3,30,64,60,55,27
52,285,0,3,30,64,60,55,27
53,685,0,3,30,64,60,55,27
54,271,0,0,30,64,60,55,27
55,215,0,0,30,64,60,55,27
56,531,0,0,30,64,60,55,27
57,663,0,3,30,64,60,55,27
58,136,0,0,30,64,60,55,27
59,554,0,0,30,64,60,55,27
60,191,0,0,30,64,60,55,27
61,766,0,0,30,64,60,55,27
62,157,0,0,30,64,60,55,27
0,1399,1,0,30,64,60,55,27
1,1735,1,0,30,64,60,55,27
2,1593,1,0,30,64,60,55,27
3,1461,1,0,30,64,60,55,27
4,1434,1,0,30,64,60,55,27
5,1490,1,0,30,64,60,55,27
6,1406,1,0,30,64,60,55,27
7,1464,1,0,30,64,60,55,27
8,1318,1,0,30,64,60,55,27
9,1299,1,0,30,64,60,55,27
10,1199,1,0,30,64,60,55,27
11,1391,1,0,30,64,60,55,27
12,1359,1,0,30,64,60,55,27
13,1333,1,0,30,64,60,55,27
14,1191,1,0,30,64,60,55,27
15,1449,1,0,30,64,60,55,27
16,1462,1,0,30,64,60,55,27
17,1298,1,0,30,64,60,55,27
18,1370,1,0,30,64,60,55,27
19,1351,1,0,30,64,60,55,27
20,1561,1,0,30,64,60,55,27
21,1222,1,0,30,64,60,55,27
22,1308,1,0,30,64,60,55,27
23,1209,1,0,30,64,60,55,27
24,1474,1,0,30,64,60,55,27
25,1390,1,0,30,64,60,55,27
26,1301,1,0,30,64,60,55,27
27,1262,1,0,30,64,60,55,27
28,1272,1,0,30,64,60,55,27
29,1349,1,0,30,64,60,55,27
30,1289,1,0,30,64,60,55,27
31,1502,1,0,30,64,60,55,27
32,1256,1,0,30,64,60,55,27
33,1278,1,0,30,64,60,55,27
34,1314,1,0,30,64,60,55,27
35,1328,1,0,30,64,60,55,27
36,1397,1,0,30,64,60,55,27
37,1755,1,0,30,64,60,55,27
38,1247,1,0,30,64,60,55,27
39,1255,1,0,30,64,60,55,27
40,1237,1,0,30,64,60,55,27
41,1240,1,0,30,64,60,55,27
42,1243,1,0,30,64,60,55,27
43,1333,1,0,30,64,60,55,27
44,1420,1,0,30,64,60,55,27
45,1211,1,0,30,64,60,55,27
46,1233,1,0,30,64,60,55,27
0,622,1,0,35,69,58,70,57
6,353,1,0,35,69,58,70,57
11,381,1,0,35,69,58,70,57
14,358,1,0,35,69,58,70,57
15,448,1,0,35,69,58,70,57
16,315,1,0,35,69,58,70,57
26,420,1,0,35,69,58,70,57
35,390,1,0,35,69,58,70,57
42,388,1,0,35,69,58,70,57
53,407,1,0,35,69,58,70,57
65,393,1,0,35,69,58,70,57
66,379,1,0,35,69,58,70,57
71,438,1,0,35,69,58,70,57
73,460,1,0,35,69,58,70,57
75,359,1,0,35,69,58,70,57
78,408,1,0,35,69,58,70,57
79,346,1,0,35,69,58,70,57
82,349,1,0,35,69,58,70,57
83,332,1,0,35,69,58,70,57
96,357,1,0,35,69,58,70,57
98,370,1,0,35,69,58,70,57
101,401,1,0,35,69,58,70,57
105,383,1,0,35,69,58,70,57
110,389,1,0,35,69,58,70,57
114,404,1,0,35,69,58,70,57
130,390,1,0,35,69,58,70,57
133,377,1,0,35,69,58,70,57
134,416,1,0,35,69,58,70,57
137,387,1,0,35,69,58,70,57
139,449,1,0,35,69,58,70,57
140,331,1,0,35,69,58,70,57
155,402,1,0,35,69,58,70,57
158,404,1,0,35,69,58,70,57
173,402,1,0,35,69,58,70,57
189,462,1,0,35,69,58,70,57
191,394,1,0,35,69,58,70,57
193,379,1,0,35,69,58,70,57
196,438,1,0,35,69,58,70,57
199,362,1,0,35,69,58,70,57
201,450,1,0,35,69,58,70,57
203,385,1,0,35,69,58,70,57
208,508,1,0,35,69,58,70,57
213,451,1,0,35,69,58,70,57
220,411,1,0,35,69,58,70,57
223,385,1,0,35,69,58,70,57
225,484,1,0,35,69,58,70,57
228,393,1,0,35,69,58,70,57
233,334,1,0,35,69,58,70,57
241,388,1,0,35,69,58,70,57
242,564,1,0,35,69,58,70,57
247,415,1,0,35,69,58,70,57
248,432,1,0,35,69,58,70,57
250,357,1,0,35,69,58,70,57
251,331,1,0,35,69,58,70,57
254,383,1,0,35,69,58,70,57
262,395,1,0,35,69,58,70,57
265,408,1,0,35,69,58,70,57
266,423,1,0,35,69,58,70,57
267,330,1,0,35,69,58,70,57
268,321,1,0,35,69,58,70,57
275,414,1,0,35,69,58,70,57
284,436,1,0,35,69,58,70,57
285,449,1,0,35,69,58,70,57
0,622,1,0,35,69,58,70,57
6,353,1,0,35,69,58,70,57
11,381,1,0,35,69,58,70,57
14,358,1,0,35,69,58,70,57
15,448,1,0,35,69,58,70,57
16,315,1,0,35,69,58,70,57
26,420,1,0,35,69,58,70,57
35,390,1,0,35,69,58,70,57
42,388,1,0,35,69,58,70,57
53,407,1,0,35,69,58,70,57
65,393,1,0,35,69,58,70,57
66,379,1,0,35,69,58,70,57
71,438,1,0,35,69,58,70,57
73,460,1,0,35,69,58,70,57
75,359,1,0,35,69,58,70,57
78,408,1,0,35,69,58,70,57
79,346,1,0,35,69,58,70,57
82,349,1,0,35,69,58,70,57
83,332,1,0,35,69,58,70,57
96,357,1,0,35,69,58,70,57
98,370,1,0,35,69,58,70,57
101,401,1,0,35,69,58,70,57
105,383,1,0,35,69,58,70,57
110,389,1,0,35,69,58,70,57
114,404,1,0,35,69,58,70,57
130,390,1,0,35,69,58,70,57
133,377,1,0,35,69,58,70,57
134,416,1,0,35,69,58,70,57
137,387,1,0,35,69,58,70,57
139,449,1,0,35,69,58,70,57
140,331,1,0,35,69,58,70,57
155,402,1,0,35,69,58,70,57
158,404,1,0,35,69,58,70,57
173,402,1,0,35,69,58,70,57
189,462,1,0,35,69,58,70,57
191,394,1,0,35,69,58,70,57
193,379,1,0,35,69,58,70,57
196,438,1,0,35,69,58,70,57
199,362,1,0,35,69,58,70,57
201,450,1,0,35,69,58,70,57
203,385,1,0,35,69,58,70,57
208,508,1,0,35,69,58,70,57
213,451,1,0,35,69,58,70,57
220,411,1,0,35,69,58,70,57
223,385,1,0,35,69,58,70,57
225,484,1,0,35,69,58,70,57
228,393,1,0,35,69,58,70,57
233,334,1,0,35,69,58,70,57
241,388,1,0,35,69,58,70,57
242,564,1,0,35,69,58,70,57
247,415,1,0,35,69,58,70,57
248,432,1,0,35,69,58,70,57
250,357,1,0,35,69,58,70,57
251,331,1,0,35,69,58,70,57
254,383,1,0,35,69,58,70,57
262,395,1,0,35,69,58,70,57
265,408,1,0,35,69,58,70,57
266,423,1,0,35,69,58,70,57
267,330,1,0,35,69,58,70,57
268,321,1,0,35,69,58,70,57
275,414,1,0,35,69,58,70,57
284,436,1,0,35,69,58,70,57
285,449,1,0,35,69,58,70,57
1,431,1,0,35,69,58,70,57
13,330,1,0,35,69,58,70,57
15,325,1,0,35,69,58,70,57
17,327,1,0,35,69,58,70,57
23,344,1,0,35,69,58,70,57
41,387,1,0,35,69,58,70,57
49,364,1,0,35,69,58,70,57
55,339,1,0,35,69,58,70,57
65,353,1,0,35,69,58,70,57
69,348,1,0,35,69,58,70,57
71,366,1,0,35,69,58,70,57
85,364,1,0,35,69,58,70,57
87,315,1,0,35,69,58,70,57
89,376,1,0,35,69,58,70,57
95,354,1,0,35,69,58,70,57
133,522,1,0,35,69,58,70,57
135,413,1,0,35,69,58,70,57
153,352,1,0,35,69,58,70,57
181,356,1,0,35,69,58,70,57
187,332,1,0,35,69,58,70,57
199,338,1,0,35,69,58,70,57
201,290,1,0,35,69,58,70,57
203,320,1,0,35,69,58,70,57
207,319,1,0,35,69,58,70,57
231,354,1,0,35,69,58,70,57
235,351,1,0,35,69,58,70,57
241,354,1,0,35,69,58,70,57
255,432,1,0,35,69,58,70,57
261,440,1,0,35,69,58,70,57
264,603,0,0,35,69,58,70,57
266,29,0,0,35,69,58,70,57
269,316,1,0,35,69,58,70,57
273,338,1,0,35,69,58,70,57
275,364,1,0,35,69,58,70,57
277,344,1,0,35,69,58,70,57
291,464,1,0,35,69,58,70,57
293,316,1,0,35,69,58,70,57
297,353,1,0,35,69,58,70,57
299,285,1,0,35,69,58,70,57
1,431,1,0,35,69,58,70,57
13,330,1,0,35,69,58,70,57
15,325,1,0,35,69,58,70,57
17,327,1,0,35,69,58,70,57
23,344,1,0,35,69,58,70,57
41,387,1,0,35,69,58,70,57
49,364,1,0,35,69,58,70,57
55,339,1,0,35,69,58,70,57
65,353,1,0,35,69,58,70,57
69,348,1,0,35,69,58,70,57
71,366,1,0,35,69,58,70,57
85,364,1,0,35,69,58,70,57
87,315,1,0,35,69,58,70,57
89,376,1,0,35,69,58,70,57
95,354,1,0,35,69,58,70,57
133,522,1,0,35,69,58,70,57
135,413,1,0,35,69,58,70,57
153,352,1,0,35,69,58,70,57
181,356,1,0,35,69,58,70,57
187,332,1,0,35,69,58,70,57
199,338,1,0,35,69,58,70,57
201,290,1,0,35,69,58,70,57
203,320,1,0,35,69,58,70,57
207,319,1,0,35,69,58,70,57
231,354,1,0,35,69,58,70,57
235,351,1,0,35,69,58,70,57
241,354,1,0,35,69,58,70,57
255,432,1,0,35,69,58,70,57
261,440,1,0,35,69,58,70,57
264,603,0,0,35,69,58,70,57
266,29,0,0,35,69,58,70,57
269,316,1,0,35,69,58,70,57
273,338,1,0,35,69,58,70,57
275,364,1,0,35,69,58,70,57
277,344,1,0,35,69,58,70,57
291,464,1,0,35,69,58,70,57
293,316,1,0,35,69,58,70,57
297,353,1,0,35,69,58,70,57
299,285,1,0,35,69,58,70,57
0,581,0,0,35,69,58,70,57
1,462,0,3,35,69,58,70,57
2,3290,0,3,35,69,58,70,57
3,783,0,0,35,69,58,70,57
4,1009,0,3,35,69,58,70,57
5,363,0,3,35,69,58,70,57
6,925,0,3,35,69,58,70,57
7,634,0,0,35,69,58,70,57
8,535,0,0,35,69,58,70,57
9,820,0,2,35,69,58,70,57
10,591,0,0,35,69,58,70,57
11,889,0,0,35,69,58,70,57
12,1305,0,0,35,69,58,70,57
13,333,0,0,35,69,58,70,57
14,718,0,0,35,69,58,70,57
0,1782,1,0,35,69,58,70,57
1,1689,1,0,35,69,58,70,57
2,1530,1,0,35,69,58,70,57
3,1435,1,0,35,69,58,70,57
4,1695,1,0,35,69,58,70,57
5,1386,1,0,35,69,58,70,57
6,1606,1,0,35,69,58,70,57
7,1461,1,0,35,69,58,70,57
8,1482,1,0,35,69,58,70,57
9,1429,1,0,35,69,58,70,57
10,1436,1,0,35,69,58,70,57
11,1455,1,0,35,69,58,70,57
12,1330,1,0,35,69,58,70,57
13,1433,1,0,35,69,58,70,57
14,1328,1,0,35,69,58,70,57
15,1509,1,0,35,69,58,70,57
16,1510,1,0,35,69,58,70,57
17,1317,1,0,35,69,58,70,57
18,1345,1,0,35,69,58,70,57
19,1405,1,0,35,69,58,70,57
20,1463,1,0,35,69,58,70,57
21,1520,1,0,35,69,58,70,57
22,1389,1,0,35,69,58,70,57
23,1294,1,0,35,69,58,70,57
24,1333,1,0,35,69,58,70,57
25,1315,1,0,35,69,58,70,57
26,1372,1,0,35,69,58,70,57
27,1268,1,0,35,69,58,70,57
28,1360,1,0,35,69,58,70,57
29,1251,1,0,35,69,58,70,57
30,1332,1,0,35,69,58,70,57
31,1333,1,0,35,69,58,70,57
32,1322,1,0,35,69,58,70,57
33,1354,1,0,35,69,58,70,57
34,1325,1,0,35,69,58,70,57
35,1228,1,0,35,69,58,70,57
36,1323,1,0,35,69,58,70,57
37,2295,1,0,35,69,58,70,57
38,1414,1,0,35,69,58,70,57
39,1401,1,0,35,69,58,70,57
40,1385,1,0,35,69,58,70,57
41,1422,1,0,35,69,58,70,57
42,1395,1,0,35,69,58,70,57
43,1381,1,0,35,69,58,70,57
44,1338,1,0,35,69,58,70,57
45,1395,1,0,35,69,58,70,57
46,1373,1,0,35,69,58,70,57
8,306,1,0,20,58,33,65,40
12,322,1,0,20,58,33,65,40
16,360,1,0,20,58,33,65,40
19,483,1,0,20,58,33,65,40
24,250,0,0,20,58,33,65,40
26,352,1,0,20,58,33,65,40
42,309,1,0,20,58,33,65,40
73,326,1,0,20,58,33,65,40
76,485,1,0,20,58,33,65,40
77,451,1,0,20,58,33,65,40
79,412,1,0,20,58,33,65,40
88,454,1,0,20,58,33,65,40
92,391,1,0,20,58,33,65,40
97,338,1,0,20,58,33,65,40
98,488,1,0,20,58,33,65,40
104,339,1,0,20,58,33,65,40
105,518,0,0,20,58,33,65,40
112,321,1,0,20,58,33,65,40
116,413,1,0,20,58,33,65,40
118,419,1,0,20,58,33,65,40
124,380,1,0,20,58,33,65,40
125,605,0,0,20,58,33,65,40
133,341,1,0,20,58,33,65,40
134,547,1,0,20,58,33,65,40
135,406,1,0,20,58,33,65,40
138,652,0,0,20,58,33,65,40
145,349,1,0,20,58,33,65,40
148,371,1,0,20,58,33,65,40
153,357,1,0,20,58,33,65,40
161,388,1,0,20,58,33,65,40
163,449,1,0,20,58,33,65,40
166,373,1,0,20,58,33,65,40
167,400,1,0,20,58,33,65,40
169,458,1,0,20,58,33,65,40
178,364,1,0,20,58,33,65,40
186,462,1,0,20,58,33,65,40
195,465,1,0,20,58,33,65,40
205,432,1,0,20,58,33,65,40
214,499,1,0,20,58,33,65,40
222,383,1,0,20,58,33,65,40
225,440,1,0,20,58,33,65,40
228,374,1,0,20,58,33,65,40
232,401,1,0,20,58,33,65,40
233,658,1,0,20,58,33,65,40
235,435,1,0,20,58,33,65,40
238,373,1,0,20,58,33,65,40
239,369,1,0,20,58,33,65,40
242,389,1,0,20,58,33,65,40
244,347,1,0,20,58,33,65,40
250,314,1,0,20,58,33,65,40
256,369,1,0,20,58,33,65,40
267,424,1,0,20,58,33,65,40
268,422,1,0,20,58,33,65,40
280,566,1,0,20,58,33,65,40
281,425,1,0,20,58,33,65,40
283,499,1,0,20,58,33,65,40
8,306,1,0,20,58,33,65,40
12,322,1,0,20,58,33,65,40
16,360,1,0,20,58,33,65,40
19,483,1,0,20,58,33,65,40
24,250,0,0,20,58,33,65,40
26,352,1,0,20,58,33,65,40
42,309,1,0,20,58,33,65,40
73,326,1,0,20,58,33,65,40
76,485,1,0,20,58,33,65,40
77,451,1,0,20,58,33,65,40
79,412,1,0,20,58,33,65,40
88,454,1,0,20,58,33,65,40
92,391,1,0,20,58,33,65,40
97,338,1,0,20,58,33,65,40
98,488,1,0,20,58,33,65,40
104,339,1,0,20,58,33,65,40
105,518,0,0,20,58,33,65,40
112,321,1,0,20,58,33,65,40
116,413,1,0,20,58,33,65,40
118,419,1,0,20,58,33,65,40
124,380,1,0,20,58,33,65,40
125,605,0,0,20,58,33,65,40
133,341,1,0,20,58,33,65,40
134,547,1,0,20,58,33,65,40
135,406,1,0,20,58,33,65,40
138,652,0,0,20,58,33,65,40
145,349,1,0,20,58,33,65,40
148,371,1,0,20,58,33,65,40
153,357,1,0,20,58,33,65,40
161,388,1,0,20,58,33,65,40
163,449,1,0,20,58,33,65,40
166,373,1,0,20,58,33,65,40
167,400,1,0,20,58,33,65,40
169,458,1,0,20,58,33,65,40
178,364,1,0,20,58,33,65,40
186,462,1,0,20,58,33,65,40
195,465,1,0,20,58,33,65,40
205,432,1,0,20,58,33,65,40
214,499,1,0,20,58,33,65,40
222,383,1,0,20,58,33,65,40
225,440,1,0,20,58,33,65,40
228,374,1,0,20,58,33,65,40
232,401,1,0,20,58,33,65,40
233,658,1,0,20,58,33,65,40
235,435,1,0,20,58,33,65,40
238,373,1,0,20,58,33,65,40
239,369,1,0,20,58,33,65,40
242,389,1,0,20,58,33,65,40
244,347,1,0,20,58,33,65,40
250,314,1,0,20,58,33,65,40
256,369,1,0,20,58,33,65,40
